path,ext,bytes,loc,hand_written,fully_read,review_status,notes
mobile/linas-ai/src/components/SideDrawer.tsx,.tsx,2752,114,YES,YES,COMPLETE,
mobile/linas-ai/src/components/StatusChip.tsx,.tsx,1196,44,YES,YES,COMPLETE,
mobile/linas-ai/src/components/TextField.tsx,.tsx,891,38,YES,YES,COMPLETE,
mobile/linas-ai/src/config.ts,.ts,1853,37,YES,YES,COMPLETE,
mobile/linas-ai/src/features/auth/AuthGateModal.tsx,.tsx,3911,113,YES,YES,COMPLETE,
mobile/linas-ai/src/features/auth/LoginScreen.tsx,.tsx,4886,147,YES,YES,COMPLETE,
mobile/linas-ai/src/features/auth/RegisterScreen.tsx,.tsx,7915,231,YES,YES,COMPLETE,
mobile/linas-ai/src/features/auth/SocialAuthButtons.tsx,.tsx,1758,47,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/BillingScreen.tsx,.tsx,10549,303,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/CommonFeaturesCard.tsx,.tsx,1249,37,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/CurrentPlanSummary.tsx,.tsx,3966,130,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/PlanCardView.tsx,.tsx,5634,173,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/SubscriptionGateScreen.tsx,.tsx,2880,88,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/planCatalog.ts,.ts,2634,94,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/storePricing.ts,.ts,2002,71,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/subscriptionAccess.ts,.ts,1767,53,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/subscriptionCta.ts,.ts,3388,123,YES,YES,COMPLETE,
mobile/linas-ai/src/features/billing/useSubscriptionGate.ts,.ts,1613,53,YES,YES,COMPLETE,
mobile/linas-ai/src/features/boot/BootSplash.tsx,.tsx,2938,114,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatBubble.tsx,.tsx,3923,135,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatComposer.tsx,.tsx,12084,398,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatHeader.tsx,.tsx,3561,134,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatHeaderIcons.tsx,.tsx,1083,36,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatMessageList.tsx,.tsx,9608,278,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatModeToggle.tsx,.tsx,2073,80,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatScreen.tsx,.tsx,14773,385,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatScreenOverlays.tsx,.tsx,3011,97,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatStatusBanners.tsx,.tsx,923,32,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ChatStreamFooter.tsx,.tsx,2655,91,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ComposerEditChip.tsx,.tsx,1638,50,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ComposerGlyphs.tsx,.tsx,2917,113,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ComposerPlusSheet.tsx,.tsx,4513,176,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/GuestEmptyState.tsx,.tsx,3111,100,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/LinEffortSheet.tsx,.tsx,3875,117,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/MessageActions.tsx,.tsx,3003,99,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/MessageImageThumbs.tsx,.tsx,1881,66,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/OwnerEmptyState.tsx,.tsx,664,26,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/OwnerWelcomeChips.tsx,.tsx,2149,72,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/PendingAttachmentsStrip.tsx,.tsx,2395,86,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ScrollToLatestFab.tsx,.tsx,1441,57,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ThinkingRow.tsx,.tsx,2550,97,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/VoiceComposerControls.tsx,.tsx,4526,171,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/appendVoiceTranscript.ts,.ts,417,11,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/chatRetryHandlers.ts,.ts,1105,51,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/chatScreenStyles.ts,.ts,1901,77,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/detectCmWorkIntent.ts,.ts,1112,13,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/handlePlusAction.ts,.ts,980,34,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ownerChatMode.ts,.ts,859,27,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ownerChatPaging.ts,.ts,1557,40,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ownerModeFromStream.ts,.ts,1013,28,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/ownerWelcomeChipData.ts,.ts,2036,58,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/pendingChatNav.ts,.ts,569,22,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/pendingGuestDraft.ts,.ts,998,35,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/pendingSetupHandoff.ts,.ts,497,20,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/proposalBarActions.ts,.ts,946,27,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/sendChatMessage.ts,.ts,5020,175,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useChatIdentity.ts,.ts,1010,30,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useChatListScroll.ts,.ts,2479,61,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useChatSession.ts,.ts,12730,388,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useComposerInputAutoGrow.ts,.ts,2126,68,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useGuestChatSession.ts,.ts,3796,124,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/usePendingChatNavHandoff.ts,.ts,1629,51,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/usePinnedChats.ts,.ts,1501,57,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useProposalEditMode.ts,.ts,1594,47,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useSetupHandoff.ts,.ts,1087,38,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useVoiceDraft.ts,.ts,8063,275,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/useWelcomeTypewriter.ts,.ts,2222,85,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/ActivityCard.tsx,.tsx,2348,72,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/ChoiceChips.tsx,.tsx,1439,47,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/ProposalCard.tsx,.tsx,11244,310,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/ownerAssent.ts,.ts,1454,29,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/pickAttachment.ts,.ts,2661,83,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/useOwnerStream.ts,.ts,8701,262,YES,YES,COMPLETE,
mobile/linas-ai/src/features/chat/v2/useStreamingTurn.ts,.ts,5511,159,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/CmReadinessCard.tsx,.tsx,3170,95,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/CmScreen.tsx,.tsx,9843,283,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/CmSectionScreen.tsx,.tsx,5035,124,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmApi.ts,.ts,5459,168,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmFormStyles.ts,.ts,2037,61,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmMediaApi.ts,.ts,1257,45,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmProgressApi.ts,.ts,1804,51,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmProposalReview.ts,.ts,1919,59,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmSectionIcons.ts,.ts,800,22,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/cmSections.ts,.ts,3730,157,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/AiBasicsEditor.tsx,.tsx,1129,37,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/ArticlesEditor.tsx,.tsx,6259,187,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/BranchesEditor.tsx,.tsx,4471,138,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/CommentsEditor.tsx,.tsx,4365,122,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/DynamicMessagesEditor.tsx,.tsx,2382,68,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/Field.tsx,.tsx,702,28,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/HandoffEditor.tsx,.tsx,3905,117,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/LanguagesEditor.tsx,.tsx,3138,94,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/OffDaysEditor.tsx,.tsx,4716,145,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/OpeningHoursEditor.tsx,.tsx,5433,165,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/OptionPicker.tsx,.tsx,2187,63,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/PolicyEditors.tsx,.tsx,5660,170,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/PricesEditor.tsx,.tsx,11295,347,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/ServicesEditor.tsx,.tsx,3173,97,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/editors/StyleEditor.tsx,.tsx,1088,37,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/styleOptions.ts,.ts,812,51,YES,YES,COMPLETE,
mobile/linas-ai/src/features/cm/useCmDraft.ts,.ts,3434,117,YES,YES,COMPLETE,
mobile/linas-ai/src/features/control/OwnerPortalScreen.tsx,.tsx,6841,192,YES,YES,COMPLETE,
mobile/linas-ai/src/features/control/controlAreas.ts,.ts,1715,57,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/DashboardScreen.tsx,.tsx,5428,136,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/dashboardApi.ts,.ts,1981,67,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/dashboardNavigation.ts,.ts,642,21,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/dashboardTypes.ts,.ts,7418,215,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/AlertsCard.tsx,.tsx,2667,69,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/ChannelBreakdownCard.tsx,.tsx,4326,106,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/ContentReadinessCard.tsx,.tsx,3592,85,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/DashboardHeaderBar.tsx,.tsx,3346,108,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/InteractionSparkline.tsx,.tsx,1504,45,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/PlanCreditsCard.tsx,.tsx,4920,125,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/TeamCapacityCard.tsx,.tsx,2583,64,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/UsageDistributionCard.tsx,.tsx,3245,84,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/UsageSummaryCard.tsx,.tsx,3782,89,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/sections/WorkspaceStatusCard.tsx,.tsx,2392,69,YES,YES,COMPLETE,
mobile/linas-ai/src/features/dashboard/useTenantDashboard.ts,.ts,2524,90,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/FaqCreateView.tsx,.tsx,2952,95,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/FaqDetailView.tsx,.tsx,3455,107,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/FaqListView.tsx,.tsx,3648,113,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/FaqRoute.tsx,.tsx,686,22,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/FaqScreen.tsx,.tsx,8434,265,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/faqApi.ts,.ts,3637,133,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/faqLanguages.ts,.ts,658,11,YES,YES,COMPLETE,
mobile/linas-ai/src/features/faq/faqPreview.ts,.ts,802,16,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/ChannelCapabilityToggles.tsx,.tsx,1985,81,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/IntegrationChannelCard.tsx,.tsx,7180,228,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/IntegrationsScreen.tsx,.tsx,12884,361,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/WhatsAppCloudCard.tsx,.tsx,5078,128,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/WhatsAppCloudOpsPanel.tsx,.tsx,6971,211,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/integrationsOAuth.ts,.ts,1303,42,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/integrationsSchemas.ts,.ts,1576,53,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/useWhatsAppIntegrations.ts,.ts,2837,86,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/whatsappCloudApi.ts,.ts,4680,133,YES,YES,COMPLETE,
mobile/linas-ai/src/features/integrations/whatsappCloudConnect.ts,.ts,3648,129,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/ConversationRow.tsx,.tsx,3206,97,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/LikeFeedbackModal.tsx,.tsx,4588,165,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/LiveChatInbox.tsx,.tsx,5992,194,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/LiveChatMessageBubble.tsx,.tsx,5659,158,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/LiveChatScreen.tsx,.tsx,2868,81,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/LiveChatThread.tsx,.tsx,7044,211,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/liveChatApi.ts,.ts,7648,241,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/liveChatTypes.ts,.ts,9328,249,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/useLiveChatInbox.ts,.ts,4894,149,YES,YES,COMPLETE,
mobile/linas-ai/src/features/livechat/useLiveChatThread.ts,.ts,6867,202,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/HistoryRows.tsx,.tsx,7427,235,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/ModuleNavContext.tsx,.tsx,1207,41,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/NavDrawer.tsx,.tsx,9945,315,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/NavDrawerAiSetupTile.tsx,.tsx,3859,125,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/NavDrawerFooter.tsx,.tsx,4478,150,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/aiSetupTileStatus.ts,.ts,673,19,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/drawerModules.ts,.ts,1472,39,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/moduleIcons.ts,.ts,1150,33,YES,YES,COMPLETE,
mobile/linas-ai/src/features/nav/useModuleDrawerHistory.ts,.ts,3154,100,YES,YES,COMPLETE,
mobile/linas-ai/src/features/notifications/NotificationsScreen.tsx,.tsx,7698,252,YES,YES,COMPLETE,
mobile/linas-ai/src/features/notifications/notificationsApi.ts,.ts,3863,122,YES,YES,COMPLETE,
mobile/linas-ai/src/features/notifications/pushScaffold.ts,.ts,670,18,YES,YES,COMPLETE,
mobile/linas-ai/src/features/settings/SettingsScreen.tsx,.tsx,7033,204,YES,YES,COMPLETE,
mobile/linas-ai/src/features/shared/ScreenChrome.tsx,.tsx,3894,125,YES,YES,COMPLETE,
mobile/linas-ai/src/features/shared/SimpleResourceScreen.tsx,.tsx,2194,70,YES,YES,COMPLETE,
mobile/linas-ai/src/features/smartFollowUp/SmartFollowUpScreen.tsx,.tsx,14031,374,YES,YES,COMPLETE,
mobile/linas-ai/src/features/smartFollowUp/SmartFollowUpStepEditor.tsx,.tsx,4454,141,YES,YES,COMPLETE,
mobile/linas-ai/src/features/smartFollowUp/smartFollowUpApi.ts,.ts,4888,161,YES,YES,COMPLETE,
mobile/linas-ai/src/features/users/UserFormModal.tsx,.tsx,10897,337,YES,YES,COMPLETE,
mobile/linas-ai/src/features/users/UsersScreen.tsx,.tsx,10758,333,YES,YES,COMPLETE,
mobile/linas-ai/src/features/users/usersApi.ts,.ts,4931,160,YES,YES,COMPLETE,
mobile/linas-ai/src/features/users/usersPermissions.ts,.ts,3423,129,YES,YES,COMPLETE,
mobile/linas-ai/src/hooks/useReduceMotion.ts,.ts,604,21,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/LanguageContext.tsx,.tsx,1743,61,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/index.ts,.ts,1055,39,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/languageStore.ts,.ts,354,12,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/ar.ts,.ts,23234,373,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/en.ts,.ts,17435,377,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/fr.ts,.ts,19476,379,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/smartFollowUpAr.ts,.ts,4140,52,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/smartFollowUpEn.ts,.ts,3008,52,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/smartFollowUpFr.ts,.ts,3359,53,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/subscriptionAr.ts,.ts,6205,98,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/subscriptionEn.ts,.ts,4823,98,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/subscriptionFr.ts,.ts,5437,98,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/whatsappAr.ts,.ts,5201,73,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/whatsappEn.ts,.ts,3697,70,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/locales/whatsappFr.ts,.ts,4181,74,YES,YES,COMPLETE,
mobile/linas-ai/src/i18n/syncPreferredLanguage.ts,.ts,611,17,YES,YES,COMPLETE,
mobile/linas-ai/src/lib/textDirection.ts,.ts,3596,96,YES,YES,COMPLETE,
mobile/linas-ai/src/theme/ThemeContext.tsx,.tsx,1639,63,YES,YES,COMPLETE,
mobile/linas-ai/src/theme/colors.ts,.ts,181,3,YES,YES,COMPLETE,
mobile/linas-ai/src/theme/index.ts,.ts,379,9,YES,YES,COMPLETE,
mobile/linas-ai/src/theme/spacing.ts,.ts,211,18,YES,YES,COMPLETE,
mobile/linas-ai/src/theme/tokens.ts,.ts,2719,114,YES,YES,COMPLETE,
mobile/linas-ai/src/theme/typography.ts,.ts,1680,77,YES,YES,COMPLETE,
mobile/linas-ai/tests/appendVoiceTranscript.test.mjs,.mjs,1415,33,YES,YES,COMPLETE,
mobile/linas-ai/tests/cmAutoHighIntent.test.mjs,.mjs,3891,74,YES,YES,COMPLETE,
mobile/linas-ai/tests/dashboardRebuild.test.mjs,.mjs,3536,100,YES,YES,COMPLETE,
mobile/linas-ai/tests/design_handoff.test.mjs,.mjs,19090,418,YES,YES,COMPLETE,
mobile/linas-ai/tests/i18nLocaleCoverage.test.mjs,.mjs,3627,97,YES,YES,COMPLETE,
mobile/linas-ai/tests/keepMountedScreens.test.mjs,.mjs,1845,54,YES,YES,COMPLETE,
mobile/linas-ai/tests/metaOAuthMobileReturn.test.mjs,.mjs,1399,35,YES,YES,COMPLETE,
mobile/linas-ai/tests/navDrawerSmartFollowUp.test.mjs,.mjs,4279,98,YES,YES,COMPLETE,
mobile/linas-ai/tests/networkError.test.mjs,.mjs,1536,36,YES,YES,COMPLETE,
mobile/linas-ai/tests/productionCopyAudit.test.mjs,.mjs,5554,159,YES,YES,COMPLETE,
mobile/linas-ai/tests/streamAuthRetry.test.mjs,.mjs,3593,99,YES,YES,COMPLETE,
mobile/linas-ai/tests/streamScrollFreedom.test.mjs,.mjs,3213,75,YES,YES,COMPLETE,
mobile/linas-ai/tests/subscriptionAccessNullNote.test.mjs,.mjs,2397,85,YES,YES,COMPLETE,
mobile/linas-ai/tests/subscriptionScreen.test.mjs,.mjs,6958,167,YES,YES,COMPLETE,
mobile/linas-ai/tests/textDirection.test.mjs,.mjs,5191,153,YES,YES,COMPLETE,
mobile/linas-ai/tests/whatsappCloudMobileReturn.test.mjs,.mjs,3341,79,YES,YES,COMPLETE,
mobile/linas-ai/tsconfig.json,.json,85,,NO,N/A,BINARY_OR_NON_SOURCE,
modules/__init__.py,.py,341,18,YES,YES,COMPLETE,
modules/analytics_api.py,.py,1412,45,YES,YES,COMPLETE,
modules/api_security.py,.py,13387,376,YES,YES,COMPLETE,
modules/auth_api.py,.py,18945,497,YES,YES,COMPLETE,
modules/auth_api_common.py,.py,3248,122,YES,YES,COMPLETE,
modules/auth_users_api.py,.py,5393,127,YES,YES,COMPLETE,
modules/chat_history_api.py,.py,1779,64,YES,YES,COMPLETE,
modules/cm_api.py,.py,13084,344,YES,YES,COMPLETE,
modules/cm_faq_api.py,.py,8174,229,YES,YES,COMPLETE,
modules/cm_media_api.py,.py,2308,66,YES,YES,COMPLETE,
modules/cm_setup_api.py,.py,3274,84,YES,YES,COMPLETE,
modules/content_files_api.py,.py,1870,74,YES,YES,COMPLETE,
modules/core.py,.py,3896,117,YES,YES,COMPLETE,
modules/creative_api.py,.py,2338,66,YES,YES,COMPLETE,
modules/dashboard_api.py,.py,1075,26,YES,YES,COMPLETE,
modules/dashboard_api_health.py,.py,6233,168,YES,YES,COMPLETE,
modules/dashboard_api_helpers.py,.py,6236,156,YES,YES,COMPLETE,
modules/dashboard_api_lab_message.py,.py,1630,52,YES,YES,COMPLETE,
modules/dashboard_api_lab_upload.py,.py,1140,36,YES,YES,COMPLETE,
modules/dashboard_api_lab_voice.py,.py,890,31,YES,YES,COMPLETE,
modules/entitlements_api.py,.py,3945,110,YES,YES,COMPLETE,
modules/env_bootstrap.py,.py,332,14,YES,YES,COMPLETE,
modules/event_handlers.py,.py,3143,84,YES,YES,COMPLETE,
modules/event_handlers_monitor_jobs.py,.py,22896,472,YES,YES,COMPLETE,
modules/event_handlers_populate_jobs.py,.py,4295,97,YES,YES,COMPLETE,
modules/event_handlers_scheduler.py,.py,5341,154,YES,YES,COMPLETE,
modules/feedback_api.py,.py,2304,66,YES,YES,COMPLETE,
modules/flow_api.py,.py,806,23,YES,YES,COMPLETE,
modules/guest_ai_api.py,.py,8908,246,YES,YES,COMPLETE,
modules/instructions_api.py,.py,1027,47,YES,YES,COMPLETE,
modules/live_chat_api.py,.py,15334,423,YES,YES,COMPLETE,
modules/live_chat_api_debug.py,.py,7501,178,YES,YES,COMPLETE,
modules/live_chat_api_helpers.py,.py,1797,53,YES,YES,COMPLETE,
modules/local_qa_api.py,.py,9295,258,YES,YES,COMPLETE,
modules/local_qa_api_faq.py,.py,9476,233,YES,YES,COMPLETE,
modules/local_qa_api_helpers.py,.py,8703,235,YES,YES,COMPLETE,
modules/media_api.py,.py,4283,120,YES,YES,COMPLETE,
modules/meta_compliance.py,.py,12225,322,YES,YES,COMPLETE,
modules/meta_connections_api.py,.py,11679,288,YES,YES,COMPLETE,
modules/meta_connections_api_helpers.py,.py,2046,64,YES,YES,COMPLETE,
modules/meta_connections_api_lifecycle.py,.py,15617,355,YES,YES,COMPLETE,
modules/meta_instagram_login_webhook.py,.py,9014,239,YES,YES,COMPLETE,
modules/meta_messaging_webhook.py,.py,14066,368,YES,YES,COMPLETE,
modules/meta_social_posts_api.py,.py,11536,267,YES,YES,COMPLETE,
modules/mobile_auth_api.py,.py,3385,89,YES,YES,COMPLETE,
modules/mobile_dashboard_api.py,.py,1354,37,YES,YES,COMPLETE,
modules/mobile_integrations_api.py,.py,7342,187,YES,YES,COMPLETE,
modules/mobile_stt_api.py,.py,2802,79,YES,YES,COMPLETE,
modules/models.py,.py,4910,210,YES,YES,COMPLETE,
modules/owner_ai_api.py,.py,11811,333,YES,YES,COMPLETE,
modules/owner_ai_v2_api.py,.py,10285,275,YES,YES,COMPLETE,
modules/owner_notifications_api.py,.py,3058,87,YES,YES,COMPLETE,
modules/plans_api.py,.py,2481,68,YES,YES,COMPLETE,
modules/platform_api.py,.py,2223,69,YES,YES,COMPLETE,
modules/qa_api.py,.py,9154,251,YES,YES,COMPLETE,
modules/queue_api.py,.py,1384,42,YES,YES,COMPLETE,
modules/schedule_api.py,.py,1980,58,YES,YES,COMPLETE,
modules/settings_api.py,.py,8096,224,YES,YES,COMPLETE,
modules/smart_messaging_api.py,.py,1280,32,YES,YES,COMPLETE,
modules/smart_messaging_api_preview.py,.py,7957,220,YES,YES,COMPLETE,
modules/smart_messaging_api_send_template.py,.py,13101,282,YES,YES,COMPLETE,
modules/smart_messaging_api_send_test.py,.py,10382,214,YES,YES,COMPLETE,
modules/smart_messaging_api_settings.py,.py,11311,292,YES,YES,COMPLETE,
modules/smart_messaging_api_status.py,.py,15316,382,YES,YES,COMPLETE,
modules/smart_messaging_api_store.py,.py,4169,136,YES,YES,COMPLETE,
modules/smart_messaging_api_templates.py,.py,6821,183,YES,YES,COMPLETE,
modules/store_iap_api.py,.py,3525,97,YES,YES,COMPLETE,
modules/training_files_api.py,.py,11758,332,YES,YES,COMPLETE,
modules/wallet_api.py,.py,12288,316,YES,YES,COMPLETE,
modules/webhook_handlers.py,.py,14761,352,YES,YES,COMPLETE,
modules/webhook_handlers_dedupe.py,.py,10880,288,YES,YES,COMPLETE,
modules/webhook_handlers_parse.py,.py,7323,184,YES,YES,COMPLETE,
modules/webhook_handlers_photo.py,.py,9666,228,YES,YES,COMPLETE,
modules/webhook_handlers_process.py,.py,21388,431,YES,YES,COMPLETE,
modules/webhook_handlers_voice.py,.py,3825,91,YES,YES,COMPLETE,
modules/whatsapp_adapters.py,.py,2249,61,YES,YES,COMPLETE,
modules/whatsapp_cloud_api.py,.py,12668,297,YES,YES,COMPLETE,
modules/whatsapp_cloud_ops_api.py,.py,19429,424,YES,YES,COMPLETE,
modules/whatsapp_cloud_webhook.py,.py,2646,57,YES,YES,COMPLETE,
modules/whatsapp_smart_followup_api.py,.py,9955,264,YES,YES,COMPLETE,
